college,lnwage,propensity,weight
0,11.744045122410057,0.03284681749453139,1.0339623733744427
1,9.680406499268875,0.1994213367095005,5.01450856011818
0,8.517393171418904,0.08459321869398449,1.0924105222088205
0,8.517393171418904,0.04844754737558592,1.050914216280948
0,9.90353755128617,0.025605489542958434,1.0262783598102867
0,9.711176264112805,0.12519832305822437,1.1431162357803266
0,9.862717639992917,0.025605489542958434,1.0262783598102867
0,10.221977646629885,0.1436418033279578,1.1677356553439613
0,8.188966863648876,0.26399604414429423,1.358688349490408
0,9.268703615273097,0.39015091425006326,1.6397499371017195
0,8.612685172875459,0.46627539445591826,1.8736254420584462
1,11.225256725762893,0.45456443531497986,2.199908136911488
0,10.308985993422082,0.44008540122536766,1.7859866525868235
0,9.18204377282107,0.04294812803642128,1.044875444366777
0,9.980494888896912,0.07487777216464403,1.0809382478462837
0,9.798182590890704,0.1408288264693369,1.163912420258023
0,10.100328195429285,0.46718968863106597,1.8768405540627193
0,10.410335274932896,0.08713911734232839,1.0954571709641392
0,10.819798284210286,0.10011486274032844,1.1112529350636882
0,11.156264806643742,0.13927939153299165,1.161817191505448
0,8.594339400592892,0.023855122913742536,1.0244380967146485
0,7.601402334583733,0.04844754737558592,1.050914216280948
0,9.952325334619427,0.7207787312677587,3.581389070182
0,10.819798284210286,0.039528071705054964,1.0411548433021112
0,9.798182590890704,0.14534477875162335,1.1700624709684933
0,10.085850775128717,0.033618130188017376,1.0347876250974763
0,9.90353755128617,0.040306836572551484,1.0419997121044393
0,10.308985993422082,0.03807766597012166,1.039584969204945
0,11.156264806643742,0.12416033656038251,1.1417614909934282
0,10.308985993422082,0.04041279857162966,1.0421147744691406
1,11.435839215995927,0.30715167563306395,3.255720477314411
0,11.002116507732017,0.014356669104998677,1.0204081632653061
0,11.407576060361786,0.02688043772441304,1.0276229548418023
0,9.510519035757246,0.10006453195381028,1.1111907859027448
0,8.987321812850125,0.15636909282698508,1.1853524941979352
0,8.699681400989514,0.14685213833044183,1.172129761941923
0,10.308985993422082,0.06782608292661911,1.072761189392172
0,10.645448706505872,0.08459321869398449,1.0924105222088205
0,8.881975184248867,0.03584675965463747,1.0371795251570146
0,10.778977123006351,0.06700528825990736,1.0718174362799318
0,10.085850775128717,0.03584675965463747,1.0371795251570146
0,0.0,0.033822943371987976,1.0350069825607648
0,10.606609816118151,0.5368679287497301,2.1592112964675563
0,10.085850775128717,0.1327454796670804,1.1530640389353317
0,0.0,0.13248455444742077,1.1527172284097287
1,10.463131911491967,0.46718968863106597,2.140458200030369
1,11.736077016252437,0.5002843788774893,1.9988631310930498
0,11.002116507732017,0.10835900458671686,1.1215276160967582
0,8.853808274977197,0.10835900458671686,1.1215276160967582
0,11.002116507732017,0.10835900458671686,1.1215276160967582
0,9.798182590890704,0.12060799026715043,1.1371492905692762
0,9.798182590890704,0.02435597469888628,1.02496399718265
0,9.61587214452889,0.03284681749453139,1.0339623733744427
0,10.181157167204903,0.029614410754956317,1.0305181889376533
0,10.422311107413181,0.08455129378392898,1.092360492958054
0,10.691967639914864,0.03024254255575911,1.031185676710816
